ID,Pilots,PhoneNuber ,Agents,TotalReceipt,OrderDetails,TimeStamp,Zone,LastStatus,Date
19830,Pilot 45,11111111145,Agent 12,230.45,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/4/2021 19:01:19,City 7,Delivered,04/01/2021
19829,Pilot 45,11111111145,Agent 3,298.55,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/4/2021 18:55:02,City 5,Delivered,04/01/2021
19828,Pilot 45,11111111145,Agent 12,153.5,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/4/2021 18:51:42,City 20,Delivered,04/01/2021
19827,Pilot 45,11111111145,Agent 12,450.65,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/4/2021 18:43:15,City 5,Delivered,04/01/2021
19826,Pilot 45,11111111145,Agent 10,326.75,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/4/2021 18:03:18,City 4,Delivered,04/01/2021
19825,Pilot 45,11111111145,Agent 3,305,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/4/2021 17:50:32,City 1,Delivered,04/01/2021
19824,Pilot 45,11111111145,Agent 5,335.1,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/4/2021 17:38:01,City 3,Delivered,04/01/2021
19823,Pilot 45,11111111145,Agent 18,327.65,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/4/2021 17:36:19,City 5,Delivered,04/01/2021
19822,Pilot 45,11111111145,Agent 11,351.25,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/4/2021 17:29:57,City 10,Delivered,04/01/2021
19821,Pilot 45,11111111145,Agent 11,310.4,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/4/2021 17:28:41,City 18,Delivered,04/01/2021
19820,Pilot 45,11111111145,Agent 11,487.25,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/4/2021 17:26:24,City 10,Delivered,04/01/2021
19819,Pilot 45,11111111145,Agent 11,319.95,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/4/2021 17:21:22,City 10,Delivered,04/01/2021
19818,Pilot 45,11111111145,Agent 10,245.85,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/4/2021 17:16:58,City 9,Delivered,04/01/2021
19817,Pilot 45,11111111145,Agent 11,263.4,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/4/2021 17:14:17,City 10,Delivered,04/01/2021
19816,Pilot 45,11111111145,Agent 23,285.95,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/4/2021 17:05:29,City 18,Delivered,04/01/2021
19815,Pilot 45,11111111145,Agent 12,292.2,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/4/2021 16:55:47,City 17,Delivered,04/01/2021
19814,Pilot 45,11111111145,Agent 18,202.75,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/4/2021 16:51:28,City 12,Delivered,04/01/2021
19813,Pilot 45,11111111145,#N/A,255.95,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/4/2021 16:44:23,City 7,Delivered,04/01/2021
19812,Pilot 45,11111111145,Agent 11,263.4,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/4/2021 16:40:41,City 21,Delivered,04/01/2021
19811,Pilot 45,11111111145,Agent 10,494.85,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/4/2021 16:33:22,City 1,Delivered,04/01/2021
19810,Pilot 45,11111111145,Agent 3,471.1,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/4/2021 16:32:01,City 9,Delivered,04/01/2021
19809,Pilot 45,11111111145,Agent 5,251.75,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/4/2021 16:28:38,City 12,Delivered,04/01/2021
19808,Pilot 45,11111111145,Agent 4,760,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/4/2021 16:24:42,City 12,Delivered,04/01/2021
19807,Pilot 45,11111111145,Agent 3,141,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/4/2021 16:13:06,City 14,Cancelled,04/01/2021
19806,Pilot 45,11111111145,Agent 10,176.85,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/4/2021 16:12:08,City 2,Cancelled,04/01/2021
19805,Pilot 45,11111111145,Agent 10,419.7,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/4/2021 15:53:49,City 2,Delivered,04/01/2021
19804,Pilot 45,11111111145,Agent 18,140.4,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/4/2021 15:52:31,City 10,Delivered,04/01/2021
19803,Pilot 45,11111111145,Agent 4,334.8,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/4/2021 15:52:23,City 5,Delivered,04/01/2021
19802,Pilot 45,11111111145,Agent 11,263.4,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/4/2021 15:46:14,City 5,Delivered,04/01/2021
19801,Pilot 45,11111111145,Agent 10,303.25,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/4/2021 15:08:37,City 5,Delivered,04/01/2021
19800,Pilot 45,11111111145,Agent 18,538,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/4/2021 15:02:42,City 14,Delivered,04/01/2021
19799,Pilot 45,11111111145,Agent 10,281.25,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/4/2021 14:58:01,City 5,Delivered,04/01/2021
19798,Pilot 45,11111111145,Agent 5,277.6,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/4/2021 14:51:14,City 3,Delivered,04/01/2021
19797,Pilot 45,11111111145,Agent 3,228.15,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/4/2021 14:18:42,City 1,Delivered,04/01/2021
19796,Pilot 45,11111111145,Agent 18,136,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/4/2021 13:54:37,City 4,Delivered,04/01/2021
19795,Pilot 45,11111111145,Agent 12,176.85,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/4/2021 13:46:13,City 10,Delivered,04/01/2021
19794,Pilot 45,11111111145,Agent 4,814.2,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/4/2021 13:43:06,City 4,Delivered,04/01/2021
19793,Pilot 45,11111111145,Agent 5,266.25,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/4/2021 13:36:39,City 12,Delivered,04/01/2021
19792,Pilot 45,11111111145,Agent 5,205,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/4/2021 13:19:23,City 18,Delivered,04/01/2021
19791,Pilot 45,11111111145,Agent 12,150,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/4/2021 13:16:11,City 4,Delivered,04/01/2021
19790,Pilot 45,11111111145,Agent 18,161.4,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/4/2021 13:04:16,City 10,Delivered,04/01/2021
19789,Pilot 45,11111111145,Agent 3,320.4,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/4/2021 12:35:30,City 8,Delivered,04/01/2021
19788,Pilot 45,11111111145,Agent 10,494.1,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/4/2021 12:25:38,City 1,Delivered,04/01/2021
19787,Pilot 45,11111111145,Agent 18,332.6,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/4/2021 12:18:19,City 1,Delivered,04/01/2021
19786,Pilot 45,11111111145,Agent 18,328,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/4/2021 11:44:24,City 12,Cancelled,04/01/2021
19785,Pilot 45,11111111145,Agent 10,638.7,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/4/2021 11:44:20,City 6,Cancelled,04/01/2021
19784,Pilot 45,11111111145,Agent 10,141,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/4/2021 11:35:06,City 14,Delivered,04/01/2021
19783,Pilot 45,11111111145,Agent 18,121.85,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/4/2021 10:45:54,City 8,Delivered,04/01/2021
19782,Pilot 45,11111111145,Agent 12,166.9,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/4/2021 10:37:50,City 15,Delivered,04/01/2021
19781,Pilot 45,11111111145,Agent 10,267.23,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/4/2021 10:26:27,City 8,Delivered,04/01/2021
19780,Pilot 45,11111111145,Agent 12,256.77,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/4/2021 10:14:23,City 8,Cancelled,04/01/2021
19779,Pilot 45,11111111145,Agent 10,647.46,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/4/2021 10:11:08,City 9,Delivered,04/01/2021
19778,Pilot 45,11111111145,Agent 18,382.25,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/4/2021 9:15:19,City 11,Cancelled,04/01/2021
19777,Pilot 45,11111111145,Agent 10,329.95,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/3/2021 22:00:33,City 4,Cancelled,03/01/2021
19776,Pilot 45,11111111145,Agent 11,427.1,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/3/2021 21:30:03,City 5,Delivered,03/01/2021
19775,Pilot 45,11111111145,Agent 11,549.5,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/3/2021 21:25:48,City 4,Delivered,03/01/2021
19774,Pilot 45,11111111145,Agent 11,192.85,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/3/2021 21:24:11,City 15,Delivered,03/01/2021
19773,Pilot 45,11111111145,Agent 11,436.85,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/3/2021 21:19:21,City 9,Delivered,03/01/2021
19772,Pilot 45,11111111145,Agent 11,285.6,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/3/2021 21:16:48,City 9,Delivered,03/01/2021
19771,Pilot 45,11111111145,Agent 11,333.9,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/3/2021 21:12:02,City 4,Delivered,03/01/2021
19770,Pilot 45,11111111145,Agent 11,313.6,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/3/2021 21:09:11,City 12,Delivered,03/01/2021
19769,Pilot 45,11111111145,Agent 23,456.75,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/3/2021 20:42:06,City 10,Delivered,03/01/2021
19768,Pilot 45,11111111145,Agent 23,232.05,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/3/2021 20:37:24,City 10,Delivered,03/01/2021
19767,Pilot 45,11111111145,Agent 10,597.8,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/3/2021 20:33:03,City 4,Delivered,03/01/2021
19766,Pilot 45,11111111145,Agent 23,223.78,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/3/2021 20:25:04,City 4,Delivered,03/01/2021
19765,Pilot 45,11111111145,Agent 11,374.1,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/3/2021 20:01:51,City 5,Delivered,03/01/2021
19764,Pilot 45,11111111145,Agent 11,416.6,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/3/2021 19:56:28,City 5,Delivered,03/01/2021
19763,Pilot 45,11111111145,Agent 11,378.35,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/3/2021 19:49:13,City 21,Delivered,03/01/2021
19762,Pilot 45,11111111145,Agent 10,498.45,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/3/2021 19:44:19,City 3,Delivered,03/01/2021
19761,Pilot 45,11111111145,#N/A,221.55,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/3/2021 19:41:52,City 10,Delivered,03/01/2021
19760,Pilot 45,11111111145,Agent 10,295,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/3/2021 18:23:17,City 12,Delivered,03/01/2021
19759,Pilot 45,11111111145,Agent 19,253.15,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/3/2021 18:19:52,City 11,Delivered,03/01/2021
19758,Pilot 45,11111111145,Agent 1,274.4,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/3/2021 18:03:19,City 17,Delivered,03/01/2021
19757,Pilot 45,11111111145,Agent 2,271.92,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/3/2021 17:52:54,City 5,,03/01/2021
19756,Pilot 45,11111111145,Agent 2,269.2,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/3/2021 17:52:05,City 5,Delivered,03/01/2021
19755,Pilot 45,11111111145,Agent 19,345.1,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/3/2021 17:18:35,City 18,Delivered,03/01/2021
19754,Pilot 45,11111111145,Agent 10,527.9,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/3/2021 17:00:38,City 5,Delivered,03/01/2021
19753,Pilot 45,11111111145,Agent 2,529.3,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/3/2021 16:55:12,City 21,Delivered,03/01/2021
19752,Pilot 45,11111111145,#N/A,268.95,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/3/2021 16:44:53,City 5,Delivered,03/01/2021
19751,Pilot 45,11111111145,Agent 1,130,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/3/2021 16:44:10,City 10,Delivered,03/01/2021
19750,Pilot 45,11111111145,Agent 23,391.35,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/3/2021 16:21:59,City 21,Delivered,03/01/2021
19749,Pilot 45,11111111145,Agent 10,247.8,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/3/2021 16:13:33,City 16,Delivered,03/01/2021
19748,Pilot 45,11111111145,Agent 12,20,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/3/2021 15:58:15,City 9,Cancelled,03/01/2021
19747,Pilot 45,11111111145,Agent 1,427.1,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/3/2021 15:43:50,City 10,Delivered,03/01/2021
19746,Pilot 45,11111111145,Agent 12,304.07,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/3/2021 15:42:25,City 1,Delivered,03/01/2021
19745,Pilot 45,11111111145,Agent 11,427.1,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/3/2021 15:37:15,City 10,Delivered,03/01/2021
19744,Pilot 45,11111111145,Agent 11,384.39,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/3/2021 15:35:13,City 10,Delivered,03/01/2021
19743,Pilot 45,11111111145,Agent 10,55,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/3/2021 15:21:43,City 21,Delivered,03/01/2021
19742,Pilot 45,11111111145,#N/A,218.9,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/3/2021 15:06:39,City 1,Delivered,03/01/2021
19740,Pilot 45,11111111145,Agent 1,118.8,"1-ID : 1234 Description : Item Name Q= Quantity , 2-ID : 2345 Description : Item Name Q= Quantity ,3-ID : 5678 Description : Item Name Q= Quantity ,5-ID : 3456 Description : Item Name Q= Quantity ",1/3/2021 15:04:00,City 13,Delivered,03/01/2021
